job_id,job_title,salary_avg,skill
132,"Data Scientist II, Product Analytics",58000.0,SQL
133,"Senior Data Scientist, Generative AI, Google Cloud",55000.0,Machine learning
133,"Senior Data Scientist, Generative AI, Google Cloud",55000.0,PostgreSQL
133,"Senior Data Scientist, Generative AI, Google Cloud",55000.0,Communication skills
133,"Senior Data Scientist, Generative AI, Google Cloud",55000.0,Python
134,Head of Data & Analytics,102000.0,Power BI
134,Head of Data & Analytics,102000.0,R
134,Head of Data & Analytics,102000.0,Git
134,Head of Data & Analytics,102000.0,Tableau
134,Head of Data & Analytics,102000.0,Presentation skills
135,Senior Data Scientist,85500.0,Management
135,Senior Data Scientist,85500.0,Machine learning
135,Senior Data Scientist,85500.0,Software development
135,Senior Data Scientist,85500.0,Data science
135,Senior Data Scientist,85500.0,Python
136,Data Scientist,69000.0,Java
136,Data Scientist,69000.0,SQL
136,Data Scientist,69000.0,Maths
136,Data Scientist,69000.0,Machine learning
136,Data Scientist,69000.0,AI
137,Data Scientist,67500.0,Software deployment
137,Data Scientist,67500.0,AWS
137,Data Scientist,67500.0,Maths
137,Data Scientist,67500.0,Docker
137,Data Scientist,67500.0,Machine learning
138,Experienced Data Scientist/ Software Developer,43500.0,SAS
138,Experienced Data Scientist/ Software Developer,43500.0,R
138,Experienced Data Scientist/ Software Developer,43500.0,SQL
138,Experienced Data Scientist/ Software Developer,43500.0,C++
138,Experienced Data Scientist/ Software Developer,43500.0,JavaScript
139,Lead AI / ML / Data Science Engineer - UK,52500.0,TensorFlow
139,Lead AI / ML / Data Science Engineer - UK,52500.0,Azure
139,Lead AI / ML / Data Science Engineer - UK,52500.0,C#
139,Lead AI / ML / Data Science Engineer - UK,52500.0,SQL
139,Lead AI / ML / Data Science Engineer - UK,52500.0,UX
140,Desk Data Scientist (Crude),77000.0,Statistical software
140,Desk Data Scientist (Crude),77000.0,Big data
140,Desk Data Scientist (Crude),77000.0,Data analysis skills
140,Desk Data Scientist (Crude),77000.0,Statistical analysis
140,Desk Data Scientist (Crude),77000.0,Machine learning
141,Data Scientist,74000.0,Data modelling
141,Data Scientist,74000.0,SAS
141,Data Scientist,74000.0,Analysis skills
141,Data Scientist,74000.0,Maths
141,Data Scientist,74000.0,Machine learning
142,Energy Data Scientist,80000.0,Power BI
142,Energy Data Scientist,80000.0,Data modelling
142,Energy Data Scientist,80000.0,Data mining
142,Energy Data Scientist,80000.0,Microsoft SQL Server
142,Energy Data Scientist,80000.0,SQL
143,Senior Data Scientist,60000.0,OOP
143,Senior Data Scientist,60000.0,C++
143,Senior Data Scientist,60000.0,C
143,Senior Data Scientist,60000.0,Usability
143,Senior Data Scientist,60000.0,REST
144,Counter Fraud Data Scientist,60000.0,Software development
145,SENIOR DATA SCIENTIST,62000.0,Data modelling
145,SENIOR DATA SCIENTIST,62000.0,SAS
145,SENIOR DATA SCIENTIST,62000.0,Big data
145,SENIOR DATA SCIENTIST,62000.0,R
145,SENIOR DATA SCIENTIST,62000.0,NoSQL
146,Data Analyst Scientist - Diamond Light Source and Fragment-Screen,55000.0,Azure
146,Data Analyst Scientist - Diamond Light Source and Fragment-Screen,55000.0,R
146,Data Analyst Scientist - Diamond Light Source and Fragment-Screen,55000.0,Data analysis skills
146,Data Analyst Scientist - Diamond Light Source and Fragment-Screen,55000.0,Git
146,Data Analyst Scientist - Diamond Light Source and Fragment-Screen,55000.0,Google Cloud Platform
147,Senior Data Scientist,63000.0,TensorFlow
147,Senior Data Scientist,63000.0,Azure
147,Senior Data Scientist,63000.0,Kubernetes
147,Senior Data Scientist,63000.0,Google Cloud Platform
147,Senior Data Scientist,63000.0,AWS
148,Data Scientist - Gloucester - National Security,85500.0,MATLAB
148,Data Scientist - Gloucester - National Security,85500.0,Data mining
148,Data Scientist - Gloucester - National Security,85500.0,SAS
148,Data Scientist - Gloucester - National Security,85500.0,R
148,Data Scientist - Gloucester - National Security,85500.0,Apache Hive
149,Data & AI Specialist,67500.0,Power BI
149,Data & AI Specialist,67500.0,Microsoft Excel
149,Data & AI Specialist,67500.0,Data analysis skills
149,Data & AI Specialist,67500.0,Analysis skills
149,Data & AI Specialist,67500.0,Project management
150,Data Scientist,58500.0,Machine learning
150,Data Scientist,58500.0,REST
150,Data Scientist,58500.0,Natural language processing
150,Data Scientist,58500.0,APIs
150,Data Scientist,58500.0,Communication skills
151,DATA SCIENCE CONSULTANT LONDON,71000.0,TensorFlow
151,DATA SCIENCE CONSULTANT LONDON,71000.0,Azure
151,DATA SCIENCE CONSULTANT LONDON,71000.0,Git
151,DATA SCIENCE CONSULTANT LONDON,71000.0,SQL
151,DATA SCIENCE CONSULTANT LONDON,71000.0,Analysis skills
152,Data Scientist,49000.0,Data analysis skills
152,Data Scientist,49000.0,Git
152,Data Scientist,49000.0,SQL
152,Data Scientist,49000.0,Database design
152,Data Scientist,49000.0,AWS
153,Data Scientist,38500.0,Spark
153,Data Scientist,38500.0,English
153,Data Scientist,38500.0,SQL
153,Data Scientist,38500.0,Machine learning
153,Data Scientist,38500.0,Software development
154,"Data Scientist, Consumer Lines- Insurance",55000.0,Power BI
154,"Data Scientist, Consumer Lines- Insurance",55000.0,R
154,"Data Scientist, Consumer Lines- Insurance",55000.0,Data analysis skills
154,"Data Scientist, Consumer Lines- Insurance",55000.0,Tableau
154,"Data Scientist, Consumer Lines- Insurance",55000.0,SQL
155,Senior Data Scientist (UAE),50000.0,English
155,Senior Data Scientist (UAE),50000.0,SQL
155,Senior Data Scientist (UAE),50000.0,Machine learning
155,Senior Data Scientist (UAE),50000.0,Python
156,Machine Learning Scientist II,77500.0,Underwriting
156,Machine Learning Scientist II,77500.0,R
156,Machine Learning Scientist II,77500.0,Microsoft Office
156,Machine Learning Scientist II,77500.0,OOP
156,Machine Learning Scientist II,77500.0,Docker
157,Lead Data Analyst,97000.0,Azure
157,Lead Data Analyst,97000.0,Management
157,Lead Data Analyst,97000.0,R
157,Lead Data Analyst,97000.0,Microsoft SQL Server
157,Lead Data Analyst,97000.0,NoSQL
158,Data Science Content Developer,49000.0,Data modelling
158,Data Science Content Developer,49000.0,SQL
158,Data Science Content Developer,49000.0,OOP
158,Data Science Content Developer,49000.0,Product management
158,Data Science Content Developer,49000.0,Data warehouse
159,Data Scientist,34500.0,Cloud computing
159,Data Scientist,34500.0,Python
160,Principal Public Health Data Scientist,137000.0,TensorFlow
160,Principal Public Health Data Scientist,137000.0,Software deployment
160,Principal Public Health Data Scientist,137000.0,OOP
160,Principal Public Health Data Scientist,137000.0,Maths
160,Principal Public Health Data Scientist,137000.0,Machine learning
161,"Data Engineer, Analytics",59000.0,Power BI
161,"Data Engineer, Analytics",59000.0,Microsoft Excel
161,"Data Engineer, Analytics",59000.0,English
161,"Data Engineer, Analytics",59000.0,Bloomberg
161,"Data Engineer, Analytics",59000.0,Tableau
162,Data Scientist/Senior Data Scientist - Generative AI,73500.0,SAS
162,Data Scientist/Senior Data Scientist - Generative AI,73500.0,Software deployment
162,Data Scientist/Senior Data Scientist - Generative AI,73500.0,Spark
162,Data Scientist/Senior Data Scientist - Generative AI,73500.0,R
162,Data Scientist/Senior Data Scientist - Generative AI,73500.0,SQL
163,BloombergNEF Quant Modeling Data Scientist,104500.0,Data mining
163,BloombergNEF Quant Modeling Data Scientist,104500.0,Business intelligence
163,BloombergNEF Quant Modeling Data Scientist,104500.0,MongoDB
163,BloombergNEF Quant Modeling Data Scientist,104500.0,Tableau
163,BloombergNEF Quant Modeling Data Scientist,104500.0,AWS
164,AI Scientist - Machine Learning,102000.0,Azure
164,AI Scientist - Machine Learning,102000.0,Spark
164,AI Scientist - Machine Learning,102000.0,Google Cloud Platform
164,AI Scientist - Machine Learning,102000.0,Statistical analysis
164,AI Scientist - Machine Learning,102000.0,AWS
165,Senior Data Scientist - Ad Intelligence,61500.0,Statistics
165,Senior Data Scientist - Ad Intelligence,61500.0,Tableau
165,Senior Data Scientist - Ad Intelligence,61500.0,Scripting
165,Senior Data Scientist - Ad Intelligence,61500.0,Python
166,Senior Data Scientist,32500.0,TensorFlow
166,Senior Data Scientist,32500.0,Cloud infrastructure
166,Senior Data Scientist,32500.0,Google Cloud Platform
166,Senior Data Scientist,32500.0,AWS
166,Senior Data Scientist,32500.0,Analysis skills
167,Principal Data Scientist,34000.0,Azure
167,Principal Data Scientist,34000.0,Business intelligence
167,Principal Data Scientist,34000.0,Big data
167,Principal Data Scientist,34000.0,Spark
167,Principal Data Scientist,34000.0,Google Cloud Platform
168,Senior Data Scientist,67000.0,Machine learning
168,Senior Data Scientist,67000.0,Deep learning
168,Senior Data Scientist,67000.0,AI
168,Senior Data Scientist,67000.0,Leadership
169,Data Scientist,73000.0,Big data
169,Data Scientist,73000.0,Google Cloud Platform
169,Data Scientist,73000.0,SQL
169,Data Scientist,73000.0,Linux
169,Data Scientist,73000.0,Data science
170,"Director, Applied Data Science",67000.0,MATLAB
170,"Director, Applied Data Science",67000.0,R
170,"Director, Applied Data Science",67000.0,Cloud computing
170,"Director, Applied Data Science",67000.0,Data science
170,"Director, Applied Data Science",67000.0,Python
171,"Data Intelligence Partner - AI, ML and Analytics",30000.0,LabView
171,"Data Intelligence Partner - AI, ML and Analytics",30000.0,MATLAB
171,"Data Intelligence Partner - AI, ML and Analytics",30000.0,React
171,"Data Intelligence Partner - AI, ML and Analytics",30000.0,Visual Studio
171,"Data Intelligence Partner - AI, ML and Analytics",30000.0,Git
172,Senior Data Scientist,92500.0,Microsoft SQL Server
172,Senior Data Scientist,92500.0,Bloomberg
172,Senior Data Scientist,92500.0,SQL
172,Senior Data Scientist,92500.0,Maths
172,Senior Data Scientist,92500.0,PostgreSQL
173,Data Scientist - Bayesian,76000.0,TensorFlow
173,Data Scientist - Bayesian,76000.0,Statistics
173,Data Scientist - Bayesian,76000.0,Spark
173,Data Scientist - Bayesian,76000.0,Machine learning
173,Data Scientist - Bayesian,76000.0,Scala
174,Data Scientist - Sonar Systems,110500.0,Power BI
174,Data Scientist - Sonar Systems,110500.0,Azure
174,Data Scientist - Sonar Systems,110500.0,Business intelligence
174,Data Scientist - Sonar Systems,110500.0,Big data
174,Data Scientist - Sonar Systems,110500.0,Data analysis skills
175,Data Production Engineer,61000.0,Data modelling
175,Data Production Engineer,61000.0,SAS
175,Data Production Engineer,61000.0,Big data
175,Data Production Engineer,61000.0,R
175,Data Production Engineer,61000.0,NoSQL
176,Machine Learning Scientist III (Meta bidding),63500.0,TensorFlow
176,Machine Learning Scientist III (Meta bidding),63500.0,MATLAB
176,Machine Learning Scientist III (Meta bidding),63500.0,Machine learning
176,Machine Learning Scientist III (Meta bidding),63500.0,Data science
176,Machine Learning Scientist III (Meta bidding),63500.0,Python
177,Big Data Analyst,70500.0,Machine learning
177,Big Data Analyst,70500.0,Data science
177,Big Data Analyst,70500.0,Python
178,Data Scientist – Gloucester – National Security,85000.0,Power BI
178,Data Scientist – Gloucester – National Security,85000.0,Azure
178,Data Scientist – Gloucester – National Security,85000.0,Data mining
178,Data Scientist – Gloucester – National Security,85000.0,Management
178,Data Scientist – Gloucester – National Security,85000.0,Spark
179,Data Scientist (DV Security Clearance),69500.0,Data modelling
179,Data Scientist (DV Security Clearance),69500.0,Azure
179,Data Scientist (DV Security Clearance),69500.0,Maths
179,Data Scientist (DV Security Clearance),69500.0,Presentation skills
179,Data Scientist (DV Security Clearance),69500.0,Data science
180,Data Science Consultant,54500.0,Kubernetes
180,Data Science Consultant,54500.0,Relational databases
180,Data Science Consultant,54500.0,SQL
180,Data Science Consultant,54500.0,AWS
180,Data Science Consultant,54500.0,Maths
181,Lead Data and AI Scientist,56000.0,SQL
181,Lead Data and AI Scientist,56000.0,Data science
181,Lead Data and AI Scientist,56000.0,Communication skills
181,Lead Data and AI Scientist,56000.0,Python
182,Senior Data Scientist,94500.0,Microsoft Excel
182,Senior Data Scientist,94500.0,R
182,Senior Data Scientist,94500.0,Communication skills
182,Senior Data Scientist,94500.0,Python
183,Senior Data Scientist – NLP & MLOps,40500.0,French
183,Senior Data Scientist – NLP & MLOps,40500.0,Go
183,Senior Data Scientist – NLP & MLOps,40500.0,NoSQL
183,Senior Data Scientist – NLP & MLOps,40500.0,MongoDB
183,Senior Data Scientist – NLP & MLOps,40500.0,SQL
184,"Senior Data Scientist, CRM",48000.0,SQL
184,"Senior Data Scientist, CRM",48000.0,Driving
184,"Senior Data Scientist, CRM",48000.0,Python
185,Health and Safety Data Analyst,74500.0,TensorFlow
185,Health and Safety Data Analyst,74500.0,Spark
185,Health and Safety Data Analyst,74500.0,SQL
185,Health and Safety Data Analyst,74500.0,Maths
185,Health and Safety Data Analyst,74500.0,Machine learning
186,Data Scientist,83000.0,TensorFlow
186,Data Scientist,83000.0,Azure
186,Data Scientist,83000.0,Internet of things
186,Data Scientist,83000.0,Git
186,Data Scientist,83000.0,English
187,Data Scientist,60000.0,Statistical analysis
187,Data Scientist,60000.0,Machine learning
187,Data Scientist,60000.0,JavaScript
187,Data Scientist,60000.0,Natural language processing
187,Data Scientist,60000.0,Data visualisation
188,Claims Data Scientist,52500.0,Azure
188,Claims Data Scientist,52500.0,Data mining
188,Claims Data Scientist,52500.0,Data analysis skills
188,Claims Data Scientist,52500.0,OOP
188,Claims Data Scientist,52500.0,AWS
189,Machine Learning Engineer,125000.0,Java
189,Machine Learning Engineer,125000.0,C
189,Machine Learning Engineer,125000.0,Scala
189,Machine Learning Engineer,125000.0,Python
190,Senior Data Scientist,60500.0,Data modelling
190,Senior Data Scientist,60500.0,Business intelligence
190,Senior Data Scientist,60500.0,C#
190,Senior Data Scientist,60500.0,SQL
190,Senior Data Scientist,60500.0,C++
191,Data Scientist - Healthcare & Life Sciences,52000.0,Haskell
191,Data Scientist - Healthcare & Life Sciences,52000.0,Kubernetes
191,Data Scientist - Healthcare & Life Sciences,52000.0,Git
191,Data Scientist - Healthcare & Life Sciences,52000.0,English
191,Data Scientist - Healthcare & Life Sciences,52000.0,Java
192,Partner Solutions Architect (Data and AI),37000.0,Statistics
192,Partner Solutions Architect (Data and AI),37000.0,Microsoft Excel
192,Partner Solutions Architect (Data and AI),37000.0,Big data
192,Partner Solutions Architect (Data and AI),37000.0,Spark
192,Partner Solutions Architect (Data and AI),37000.0,R
193,"Data Engineer, Product Analytics",67000.0,Data science
193,"Data Engineer, Product Analytics",67000.0,Teaching
194,Software Tester (AI Risk). Hours Negotiable,29500.0,English
194,Software Tester (AI Risk). Hours Negotiable,29500.0,Biochemistry
194,Software Tester (AI Risk). Hours Negotiable,29500.0,Deep learning
194,Software Tester (AI Risk). Hours Negotiable,29500.0,Communication skills
194,Software Tester (AI Risk). Hours Negotiable,29500.0,Python
195,SENIOR DATA SCIENTIST,50000.0,French
195,SENIOR DATA SCIENTIST,50000.0,Ukrainian
195,SENIOR DATA SCIENTIST,50000.0,Data analysis skills
195,SENIOR DATA SCIENTIST,50000.0,English
195,SENIOR DATA SCIENTIST,50000.0,Fortran
196,Project Engineer - Data Science,59000.0,Machine learning
196,Project Engineer - Data Science,59000.0,Mentoring
196,Project Engineer - Data Science,59000.0,Natural language processing
196,Project Engineer - Data Science,59000.0,IT
196,Project Engineer - Data Science,59000.0,Data science
197,Research Associate in Spatial Data Science,61000.0,MATLAB
197,Research Associate in Spatial Data Science,61000.0,R
197,Research Associate in Spatial Data Science,61000.0,Maths
197,Research Associate in Spatial Data Science,61000.0,Machine learning
197,Research Associate in Spatial Data Science,61000.0,Data science
198,"Applied Research Scientist, Deep Learning for RNA Structure Prediction",77000.0,SQL
198,"Applied Research Scientist, Deep Learning for RNA Structure Prediction",77000.0,AWS
198,"Applied Research Scientist, Deep Learning for RNA Structure Prediction",77000.0,Docker
198,"Applied Research Scientist, Deep Learning for RNA Structure Prediction",77000.0,Machine learning
198,"Applied Research Scientist, Deep Learning for RNA Structure Prediction",77000.0,Data science
199,Scientist on EarthCARE Radar/Lidar Data Assimilation,40000.0,Azure
199,Scientist on EarthCARE Radar/Lidar Data Assimilation,40000.0,Java
199,Scientist on EarthCARE Radar/Lidar Data Assimilation,40000.0,Natural language processing
199,Scientist on EarthCARE Radar/Lidar Data Assimilation,40000.0,Root cause analysis
199,Scientist on EarthCARE Radar/Lidar Data Assimilation,40000.0,Python
200,Lead Data Scientist,83000.0,Data analysis skills
200,Lead Data Scientist,83000.0,SQL
200,Lead Data Scientist,83000.0,Machine learning
200,Lead Data Scientist,83000.0,Data science
200,Lead Data Scientist,83000.0,Communication skills
201,Research Engineer – Digital Technologies (Data Scientist),69500.0,Cloud infrastructure
201,Research Engineer – Digital Technologies (Data Scientist),69500.0,Azure
201,Research Engineer – Digital Technologies (Data Scientist),69500.0,Kubernetes
201,Research Engineer – Digital Technologies (Data Scientist),69500.0,Spark
201,Research Engineer – Digital Technologies (Data Scientist),69500.0,Git
202,Senior Data Scientist,67000.0,D3.js
202,Senior Data Scientist,67000.0,Google Cloud Platform
202,Senior Data Scientist,67000.0,SQL
202,Senior Data Scientist,67000.0,Statistical analysis
202,Senior Data Scientist,67000.0,AWS
203,AI/ML Engineer,43500.0,TensorFlow
203,AI/ML Engineer,43500.0,Google Cloud Platform
203,AI/ML Engineer,43500.0,AWS
203,AI/ML Engineer,43500.0,Machine learning
203,AI/ML Engineer,43500.0,Scala
204,Data Scientist - 12 Month Maternity Cover,55000.0,Statistics
204,Data Scientist - 12 Month Maternity Cover,55000.0,Go
204,Data Scientist - 12 Month Maternity Cover,55000.0,Bootstrap
204,Data Scientist - 12 Month Maternity Cover,55000.0,Google Cloud Platform
204,Data Scientist - 12 Month Maternity Cover,55000.0,SQL
205,Senior Data Scientist,43500.0,SAS
205,Senior Data Scientist,43500.0,Data structures
205,Senior Data Scientist,43500.0,R
205,Senior Data Scientist,43500.0,Communication skills
205,Senior Data Scientist,43500.0,Python
206,Lead Data Scientist - 12 Month FTC,57500.0,Sales
206,Lead Data Scientist - 12 Month FTC,57500.0,Supply chain
206,Lead Data Scientist - 12 Month FTC,57500.0,Machine learning
206,Lead Data Scientist - 12 Month FTC,57500.0,Data science
206,Lead Data Scientist - 12 Month FTC,57500.0,Communication skills
207,Machine Learning Engineer II,42000.0,TensorFlow
207,Machine Learning Engineer II,42000.0,Azure
207,Machine Learning Engineer II,42000.0,Spark
207,Machine Learning Engineer II,42000.0,Google Cloud Platform
207,Machine Learning Engineer II,42000.0,SQL
208,Associate Statistical Programmer,113000.0,R
208,Associate Statistical Programmer,113000.0,Computer skills
208,Associate Statistical Programmer,113000.0,Data science
208,Associate Statistical Programmer,113000.0,Communication skills
209,Senior Applied Data Scientist - Causal AI,61000.0,TensorFlow
209,Senior Applied Data Scientist - Causal AI,61000.0,Multilingual
209,Senior Applied Data Scientist - Causal AI,61000.0,Machine learning
209,Senior Applied Data Scientist - Causal AI,61000.0,Deep learning
209,Senior Applied Data Scientist - Causal AI,61000.0,Natural language processing
210,Lead Data Scientist,83000.0,Project management
210,Lead Data Scientist,83000.0,AI
210,Lead Data Scientist,83000.0,Communication skills
211,Lead Data Scientist,39500.0,Power BI
211,Lead Data Scientist,39500.0,Azure
211,Lead Data Scientist,39500.0,Kubernetes
211,Lead Data Scientist,39500.0,Big data
211,Lead Data Scientist,39500.0,Git
212,Senior Data Scientist,58000.0,NoSQL
212,Senior Data Scientist,58000.0,Machine learning
212,Senior Data Scientist,58000.0,Natural language processing
212,Senior Data Scientist,58000.0,Communication skills
212,Senior Data Scientist,58000.0,Python
213,NLP Speech Research Intern,63000.0,R
213,NLP Speech Research Intern,63000.0,SQL
213,NLP Speech Research Intern,63000.0,Statistical analysis
213,NLP Speech Research Intern,63000.0,Maths
213,NLP Speech Research Intern,63000.0,Deep learning
214,Technical Trainer – AI & Data,44500.0,Data analysis skills
214,Technical Trainer – AI & Data,44500.0,AWS
214,Technical Trainer – AI & Data,44500.0,Machine learning
214,Technical Trainer – AI & Data,44500.0,Data science
214,Technical Trainer – AI & Data,44500.0,Python
215,Artificial Intelligence / Machine Learning Specialist,90000.0,TensorFlow
215,Artificial Intelligence / Machine Learning Specialist,90000.0,MATLAB
215,Artificial Intelligence / Machine Learning Specialist,90000.0,Azure
215,Artificial Intelligence / Machine Learning Specialist,90000.0,SAS
215,Artificial Intelligence / Machine Learning Specialist,90000.0,R
216,"AI/ML - Data Engineer (NLP/Speech), Siri and Information Intelligence",65000.0,TensorFlow
216,"AI/ML - Data Engineer (NLP/Speech), Siri and Information Intelligence",65000.0,Git
216,"AI/ML - Data Engineer (NLP/Speech), Siri and Information Intelligence",65000.0,C++
216,"AI/ML - Data Engineer (NLP/Speech), Siri and Information Intelligence",65000.0,C
216,"AI/ML - Data Engineer (NLP/Speech), Siri and Information Intelligence",65000.0,Machine learning
217,"Data Scientist, Generative AI, Google Cloud",67000.0,Go
217,"Data Scientist, Generative AI, Google Cloud",67000.0,Microservices
217,"Data Scientist, Generative AI, Google Cloud",67000.0,SQL
217,"Data Scientist, Generative AI, Google Cloud",67000.0,Machine learning
217,"Data Scientist, Generative AI, Google Cloud",67000.0,Deep learning
218,Machine Learning Operations Associate,90000.0,Kubernetes
218,Machine Learning Operations Associate,90000.0,Software deployment
218,Machine Learning Operations Associate,90000.0,Data analysis skills
218,Machine Learning Operations Associate,90000.0,Google Cloud Platform
218,Machine Learning Operations Associate,90000.0,OOP
219,Data Scientist,87500.0,Supervising experience
219,Data Scientist,87500.0,Machine learning
219,Data Scientist,87500.0,Data science
220,Intern – Machine Learning (Speech) - Immediate Start,138000.0,SAS
220,Intern – Machine Learning (Speech) - Immediate Start,138000.0,R
220,Intern – Machine Learning (Speech) - Immediate Start,138000.0,SQL
220,Intern – Machine Learning (Speech) - Immediate Start,138000.0,C++
220,Intern – Machine Learning (Speech) - Immediate Start,138000.0,JavaScript
221,Lead Machine Learning Scientist,58500.0,Laboratory experience
221,Lead Machine Learning Scientist,58500.0,Machine learning
221,Lead Machine Learning Scientist,58500.0,Biochemistry
221,Lead Machine Learning Scientist,58500.0,Deep learning
221,Lead Machine Learning Scientist,58500.0,Software development
222,Data Scientist,47000.0,Power BI
222,Data Scientist,47000.0,R
222,Data Scientist,47000.0,Tableau
222,Data Scientist,47000.0,SQL
222,Data Scientist,47000.0,Analysis skills
223,Lecturer in Health Data Science,63500.0,Power BI
223,Lecturer in Health Data Science,63500.0,Supply chain
223,Lecturer in Health Data Science,63500.0,Google Cloud Platform
223,Lecturer in Health Data Science,63500.0,SQL
223,Lecturer in Health Data Science,63500.0,Analysis skills
224,Senior Data Scientist / Statistician,140000.0,TensorFlow
224,Senior Data Scientist / Statistician,140000.0,Cloud architecture
224,Senior Data Scientist / Statistician,140000.0,Cassandra
224,Senior Data Scientist / Statistician,140000.0,Relational databases
224,Senior Data Scientist / Statistician,140000.0,DevOps
225,Applied Research Scientist,111000.0,Business analysis
225,Applied Research Scientist,111000.0,SQL
225,Applied Research Scientist,111000.0,Maths
225,Applied Research Scientist,111000.0,Machine learning
225,Applied Research Scientist,111000.0,Distributed systems
226,Customer Insight Analyst,64000.0,Project management
226,Customer Insight Analyst,64000.0,Machine learning
227,Data Analyst - Supply Chain,43500.0,Statistics
227,Data Analyst - Supply Chain,43500.0,Business processes
227,Data Analyst - Supply Chain,43500.0,Machine learning
227,Data Analyst - Supply Chain,43500.0,APIs
227,Data Analyst - Supply Chain,43500.0,Regression analysis
228,Senior Data Science Engineer,45500.0,TensorFlow
228,Senior Data Science Engineer,45500.0,Machine learning
228,Senior Data Science Engineer,45500.0,Software development
228,Senior Data Science Engineer,45500.0,Communication skills
228,Senior Data Science Engineer,45500.0,Python
229,Senior Data Scientist,67500.0,Machine learning
230,"Program Manager, Machine Learning Data Operations",50000.0,TensorFlow
230,"Program Manager, Machine Learning Data Operations",50000.0,Power BI
230,"Program Manager, Machine Learning Data Operations",50000.0,Data modelling
230,"Program Manager, Machine Learning Data Operations",50000.0,Big data
230,"Program Manager, Machine Learning Data Operations",50000.0,Supply chain
231,Data Scientist (Marketing),150000.0,Power BI
231,Data Scientist (Marketing),150000.0,Azure
231,Data Scientist (Marketing),150000.0,R
231,Data Scientist (Marketing),150000.0,Google Cloud Platform
231,Data Scientist (Marketing),150000.0,Tableau
232,Python Engineer for Machine Learning,60000.0,Machine learning
232,Python Engineer for Machine Learning,60000.0,Mentoring
232,Python Engineer for Machine Learning,60000.0,Natural language processing
232,Python Engineer for Machine Learning,60000.0,IT
232,Python Engineer for Machine Learning,60000.0,Data science
233,Principal Data Scientist,73000.0,Power BI
233,Principal Data Scientist,73000.0,Azure
233,Principal Data Scientist,73000.0,Data mining
233,Principal Data Scientist,73000.0,Supply chain
233,Principal Data Scientist,73000.0,Spark
234,Consultant - Analytics & Artificial Intelligence - Data Science,48000.0,Data analysis skills
234,Consultant - Analytics & Artificial Intelligence - Data Science,48000.0,Analysis skills
234,Consultant - Analytics & Artificial Intelligence - Data Science,48000.0,Market research
234,Consultant - Analytics & Artificial Intelligence - Data Science,48000.0,Machine learning
234,Consultant - Analytics & Artificial Intelligence - Data Science,48000.0,Organisational skills
235,Lead Data Scientist,32500.0,Azure
235,Lead Data Scientist,32500.0,Software deployment
235,Lead Data Scientist,32500.0,SQL
235,Lead Data Scientist,32500.0,AWS
235,Lead Data Scientist,32500.0,Machine learning
236,AI Scientist - Natural Language Processing,71500.0,Relational databases
236,AI Scientist - Natural Language Processing,71500.0,Git
236,AI Scientist - Natural Language Processing,71500.0,Google Cloud Platform
236,AI Scientist - Natural Language Processing,71500.0,SQL
236,AI Scientist - Natural Language Processing,71500.0,AWS
237,Group Supply Chain Data Scientist,44000.0,Power BI
237,Group Supply Chain Data Scientist,44000.0,R
237,Group Supply Chain Data Scientist,44000.0,Data analysis skills
237,Group Supply Chain Data Scientist,44000.0,SQL
237,Group Supply Chain Data Scientist,44000.0,Machine learning
238,"AI Data Service and Operations, Business Insights Analyst - T&S",107500.0,English
238,"AI Data Service and Operations, Business Insights Analyst - T&S",107500.0,Machine learning
238,"AI Data Service and Operations, Business Insights Analyst - T&S",107500.0,Mentoring
238,"AI Data Service and Operations, Business Insights Analyst - T&S",107500.0,Communication skills
238,"AI Data Service and Operations, Business Insights Analyst - T&S",107500.0,Teaching
239,Senior Data Scientist,40500.0,TensorFlow
239,Senior Data Scientist,40500.0,Management
239,Senior Data Scientist,40500.0,Supervising experience
239,Senior Data Scientist,40500.0,Machine learning
239,Senior Data Scientist,40500.0,Deep learning
240,"Partner, Data Science",67000.0,Underwriting
240,"Partner, Data Science",67000.0,SAS
240,"Partner, Data Science",67000.0,SQL
240,"Partner, Data Science",67000.0,Python
241,Senior Machine Learning Engineer,64500.0,Management
241,Senior Machine Learning Engineer,64500.0,English
241,Senior Machine Learning Engineer,64500.0,SQL
241,Senior Machine Learning Engineer,64500.0,Presentation skills
241,Senior Machine Learning Engineer,64500.0,Machine learning
242,"Research Scientist, Machine Learning, London",58500.0,Project management
242,"Research Scientist, Machine Learning, London",58500.0,Data visualisation
242,"Research Scientist, Machine Learning, London",58500.0,Communication skills
242,"Research Scientist, Machine Learning, London",58500.0,Marketing
243,Rescue Pricing Data Scientist,83500.0,Elasticsearch
243,Rescue Pricing Data Scientist,83500.0,Azure
243,Rescue Pricing Data Scientist,83500.0,Google Cloud Platform
243,Rescue Pricing Data Scientist,83500.0,Application development
243,Rescue Pricing Data Scientist,83500.0,AWS
244,Senior Data Scientist,52500.0,Data mining
244,Senior Data Scientist,52500.0,Sales
244,Senior Data Scientist,52500.0,R
244,Senior Data Scientist,52500.0,PaaS
244,Senior Data Scientist,52500.0,Machine learning
245,Senior Data Scientist,64500.0,Azure
245,Senior Data Scientist,64500.0,Data mining
245,Senior Data Scientist,64500.0,R
245,Senior Data Scientist,64500.0,Google Cloud Platform
245,Senior Data Scientist,64500.0,MongoDB
